application_number,brand_name,generic_name,company,approval_year,submission_class
NDA217677,OGSIVEO,NIROGACESTAT,"SpringWorks Therapeutics, Inc.",2023,Type 1 - New Molecular Entity
NDA217564,FRUZAQLA,FRUQUINTINIB,"Takeda Pharmaceuticals America, Inc.",2023,Type 1 - New Molecular Entity
BLA761184,NGENLA,SOMATROGON-GHLA,Pfizer Laboratories Div Pfizer Inc,2023,Type 1 - New Molecular Entity
NDA216873,OJJAARA,MOMELOTINIB,GlaxoSmithKline LLC,2023,Type 1 - New Molecular Entity
BLA761328,BEYFORTUS,NIRSEVIMAB,Sanofi Vaccines US Inc.,2023,Type 1 - New Molecular Entity
BLA761334,ZYNYZ,RETIFANLIMAB-DLWR,Incyte Corporation,2023,Type 1 - New Molecular Entity
BLA761240,LOQTORZI,TORIPALIMAB-TPZI,"Coherus Oncology, Inc.",2023,Type 1 - New Molecular Entity
NDA218276,FABHALTA,IPTACOPAN,Novartis Pharmaceuticals Corporation,2023,Type 1 - New Molecular Entity
BLA761151,BIMZELX,BIMEKIZUMAB,"UCB, Inc.",2023,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA215842,RIVFLOZA,NEDOSIRAN,Novo Nordisk,2023,Type 1 - New Molecular Entity
BLA761161,ELFABRIO,PEGUNIGALSIDASE ALFA,"Chiesi USA, Inc.",2023,Type 1 - New Molecular Entity
NDA215239,AGAMREE,VAMOROLONE,"Catalyst Pharmaceuticals, Inc.",2023,Type 1 - New Molecular Entity
BLA761339,VEOPOZ,POZELIMAB,"Regeneron Pharmaceuticals, Inc.",2023,Type 1 - New Molecular Entity
NDA216718,SKYCLARYS,OMAVELOXOLONE,Biogen,2023,Type 1 - New Molecular Entity
BLA761324,EPKINLY,EPCORITAMAB-BYSP,"Genmab US, Inc.",2023,Type 1 - New Molecular Entity
NDA021164,EXXUA,GEPIRONE,"Aytu Therapeutics, LLC",2023,Type 1 - New Molecular Entity
NDA215830,LITFULO,RITLECITINIB,Pfizer Laboratories Div Pfizer Inc,2023,Type 1 - New Molecular Entity
BLA761345,ELREXFIO,ELRANATAMAB-BCMM,U.S. Pharmaceuticals,2023,Type 1 - New Molecular Entity
BLA761342,TALVEY,TALQUETAMAB,"Janssen Biotech, Inc.",2023,Type 1 - New Molecular Entity
NDA216951,JESDUVROQ,DAPRODUSTAT,GlaxoSmithKline LLC,2023,Type 1 - New Molecular Entity
NDA217639,ORSERDU,ELACESTRANT,"Stemline Therapeutics, Inc.",2023,Type 1 - New Molecular Entity
NDA216675,MIEBO,PERFLUOROHEXYLOCTANE,Bausch & Lomb Incorporated,2023,Type 1 - New Molecular Entity
NDA216403,FILSPARI,SPARSENTAN,"Travere Therapeutics, Inc.",2023,Type 1 - New Molecular Entity
NDA215064,FILSUVEZ,BIRCH TRITERPENES,Amryt Pharmaceuticals DAC,2023,Type 1 - New Molecular Entity
NDA214520,DEFENCATH,TAUROLIDINE AND HEPARIN,CorMedix Inc.,2023,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA217188,PAXLOVID,NIRMATRELVIR AND RITONAVIR,Pfizer Laboratories Div Pfizer Inc,2023,Type 1 - New Molecular Entity
NDA216974,XACDURO,SULBACTAM AND DURLOBACTAM,La Jolla Pharmaceutical Company,2023,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA217159,APHEXDA,MOTIXAFORTIDE,Gamida Cell Inc.,2023,Type 1 - New Molecular Entity
NDA217417,REZZAYO,REZAFUNGIN,"Melinta Therapeutics, LLC",2023,Type 1 - New Molecular Entity
BLA761204,POMBILITI ATGA,CIPAGLUCOSIDASE ALFA-ATGA,"AMICUS THERAPEUTICS US, LLC",2023,Type 1 - New Molecular Entity
BLA761278,LAMZEDE,VELMANASE ALFA-TYCV,"Chiesi USA, Inc.",2023,Type 1 - New Molecular Entity
BLA761279,OMVOH,MIRIKIZUMAB-MRKZ,Eli Lilly and Company,2023,Type 1 - New Molecular Entity
BLA761309,COLUMVI,GLOFITAMAB,"Genentech, Inc.",2023,Type 1 - New Molecular Entity
BLA761134,RYZNEUTA,EFBEMALENOGRASTIM ALFA-VUXW,Acrotech Biopharma Inc,2023,Type 1 - New Molecular Entity
BLA761269,LEQEMBI,LECANEMAB,Eisai Inc.,2023,Type 1 - New Molecular Entity
BLA761286,RYSTIGGO,ROZANOLIXIZUMAB,"UCB, Inc.",2023,Type 1 - New Molecular Entity
NDA215559,SOHONOS,PALOVAROTENE,"Ipsen Biopharmaceuticals, Inc.",2023,Type 1 - New Molecular Entity
NDA217026,DAYBUE,TROFINETIDE,Acadia Pharmaceuticals Inc.,2023,Type 1 - New Molecular Entity
NDA216578,VEOZAH,FEZOLINETANT,"Astellas Pharma US, Inc.",2023,Type 1 - New Molecular Entity
NDA216386,ZAVZPRET,ZAVEGEPANT,Pfizer Laboratories Div Pfizer Inc,2023,Type 1 - New Molecular Entity
NDA217388,WAINUA,EPLONTERSEN,AstraZeneca Pharmaceuticals LP,2023,Type 1 - New Molecular Entity
NDA217603,XDEMVY,LOTILANER OPHTHALMIC SOLUTION,"Tarsus Pharmaceuticals, Inc.",2023,Type 1 - New Molecular Entity
NDA216203,INPEFA,SOTAGLIFLOZIN,"Lexicon Pharmaceuticals, Inc.",2023,Type 1 - New Molecular Entity
NDA217225,IZERVAY,AVACINCAPTAD PEGOL,"Astellas Pharma US, Inc.",2023,Type 1 - New Molecular Entity
NDA216993,VANFLYTA,QUIZARTINIB,Daiichi Sankyo Inc.,2023,Type 1 - New Molecular Entity
NDA215887,QALSODY,TOFERSEN,Biogen Inc.,2023,Type 1 - New Molecular Entity
NDA216834,ZILBRYSQ,ZILUCOPLAN,"UCB, Inc.",2023,Type 1 - New Molecular Entity
NDA216016,IOMERVU,IOMEPROL INJECTION,BRACCO DIAGNOSTICS INC,2024,Type 1 - New Molecular Entity
NDA213972,ORLYNVAH,SULOPENEM ETZADROXIL AND PROBENECID,ITERUM THERAPEUTICS US LIMITED,2024,Type 1 - New Molecular Entity and Type 4 - New Combination
BLA761391,N/A,N/A,N/A,2024,Type 1 - New Molecular Entity
BLA761388,PIASKY,CROVALIMAB,"Genentech, Inc.",2024,Type 1 - New Molecular Entity
BLA761369,HYMPAVZI,MARSTACIMAB-HNCQ,Pfizer Laboratories Div Pfizer Inc,2024,Type 1 - New Molecular Entity
NDA218037,VOYDEYA,DANICOPAN,Alexion Pharmaceuticals Inc.,2024,Type 1 - New Molecular Entity
BLA761363,WINREVAIR,SOTATERCEPT-CSRK,Merck Sharp & Dohme LLC,2024,Type 1 - New Molecular Entity
NDA217389,OHTUVAYRE,ENSIFENTRINE,MERCK SHARP & DOHME LLC,2024,Type 1 - New Molecular Entity
NDA218730,ALYFTREK,"VANZACAFTOR, TEZACAFTOR, AND DEUTIVACAFTOR",Vertex Pharmaceuticals Incorporated,2024,Type 1 - New Molecular Entity
NDA219008,LAZCLUZE,LAZERTINIB,"Janssen Biotech, Inc.",2024,Type 1 - New Molecular Entity
BLA761390,NEMLUVIO,NEMOLIZUMAB-ILTO,"Galderma Laboratories, L.P.",2024,Type 1 - New Molecular Entity
NDA218171,ENSACOVE,ENSARTINIB,"Xcovery Holdings, Inc.",2024,Type 1 - New Molecular Entity
NDA217785,REZDIFFRA,RESMETIROM,"Madrigal Pharmaceuticals, Inc.",2024,Type 1 - New Molecular Entity
BLA761352,BIZENGRI,ZENOCUTUZUMAB,"Merus US, Inc.",2024,Type 1 - New Molecular Entity
BLA761365,VYLOY,ZOLBETUXIMAB,"Astellas Pharma US, Inc.",2024,Type 1 - New Molecular Entity
NDA216017,N/A,N/A,N/A,2024,Type 1 - New Molecular Entity
NDA218944,REVUFORJ,REVUMENIB,"Syndax Pharmaceuticals, Inc.",2024,Type 1 - New Molecular Entity
BLA761416,ZIIHERA,ZANIDATAMAB-HRII,"Jazz Pharmaceuticals, Inc.",2024,Type 1 - New Molecular Entity
NDA218784,VORANIGO,VORASIDENIB,Servier Pharmaceuticals LLC,2024,Type 1 - New Molecular Entity
NDA216165,N/A,N/A,N/A,2024,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA219132,AQNEURSA,LEVACETYLLEUCINE,IntraBio Inc,2024,Type 1 - New Molecular Entity
NDA216158,COBENFY,XANOMELINE AND TROSPIUM CHLORIDE,"E.R. Squibb & Sons, L.L.C.",2024,Type 1 - New Molecular Entity
NDA217899,LIVDELZI,SELADELPAR LYSINE,"Gilead Sciences, Inc",2024,Type 1 - New Molecular Entity
BLA761306,EBGLYSS,LEBRIKIZUMAB-LBKZ,Eli Lilly and Company,2024,Type 1 - New Molecular Entity
NDA216540,ATTRUBY,ACORAMIDIS HYDROCHLORIDE,"BridgeBio Pharma, Inc.",2024,Type 1 - New Molecular Entity
NDA218808,CRENESSITY,CRINECERFONT,"Neurocrine Biosciences, Inc.",2024,Type 1 - New Molecular Entity
NDA217900,LEQSELVI,DEURUXOLITINIB PHOSPHATE,"Sun Pharmaceutical Industries, Inc.",2024,Type 1 - New Molecular Entity
NDA217686,TRYVIO,APROCITENTAN,Idorsia Pharmaceuticals Ltd,2024,Type 1 - New Molecular Entity
NDA218614,TRYNGOLZA,OLEZARSEN SODIUM,"Ionis Pharmaceuticals, Inc.",2024,Type 1 - New Molecular Entity
NDA214511,LUMISIGHT,PEGULICIANINE,"Lumicell, Inc.",2024,Type 1 - New Molecular Entity
NDA217424,ZELSUVMI,BERDAZIMER,"LNHC, Inc.",2024,Type 1 - New Molecular Entity
BLA761297,UNLOXCYT,COSIBELIMAB,"Sun Pharmaceutical Industries, Inc.",2024,Type 1 - New Molecular Entity
NDA214927,MIPLYFFA,ARIMOCLOMOL CITRATE,Acer Therapeutics Inc.,2024,Type 1 - New Molecular Entity
BLA761248,KISUNLA,DONANEMAB-AZBT,Eli Lilly and Company,2024,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA217865,DUVYZAT,GIVINOSTAT,Italfarmaco SPA,2024,Type 1 - New Molecular Entity
BLA761315,ALHEMO,CONCIZUMAB,Novo Nordisk,2024,Type 1 - New Molecular Entity
NDA217202,RAPIBLYK,LANDIOLOL,AOP Orphan Pharmaceuticals GmbH,2024,Type 1 - New Molecular Entity
BLA761411,NIKTIMVO,AXATILIMAB-CSFR,Incyte Corporation,2024,Type 1 - New Molecular Entity
BLA761344,IMDELLTRA (AMG757),TARLATAMAB-DLLE,"Amgen, Inc",2024,Type 1 - New Molecular Entity
NDA218275,ZEVTERA,CEFTOBIPROLE MEDOCARIL SODIUM,La Jolla Pharmaceutical Company,2024,Type 1 - New Molecular Entity
NDA218860,IQIRVO,ELAFIBRANOR,"Ipsen Biopharmaceuticals, Inc.",2024,Type 1 - New Molecular Entity
BLA761336,ANKTIVA,NOGAPENDEKIN ALFA INBAKICEPT-PMLN,"Altor BioScience, LLC, an indirect wholly-owned subsidiary of ImmunityBio, Inc.",2024,Type 1 - New Molecular Entity
BLA761232,N/A,N/A,N/A,2024,Type 1 - New Molecular Entity
BLA761225,LETYBO,LETIBOTULINUMTOXINA-WLBG,"Hugel, Inc.",2024,Type 1 - New Molecular Entity
NDA217700,OJEMDA,TOVORAFENIB,"Day One Biopharmaceuticals, Inc.",2024,Type 1 - New Molecular Entity
NDA219666,SEPHIENCE,SEPIAPTERIN,allphamed Pharbil Arzneimittel GmbH,2025,Type 1 - New Molecular Entity
NDA218585,VIZZ,ACECLIDINE,"LENZ Therapeutics, Inc.",2025,Type 1 - New Molecular Entity
NDA218881,INLURIYO,IMLUNESTRANT,Eli Lilly and Company,2025,Type 1 - New Molecular Entity
BLA761464,N/A,N/A,N/A,2025,Type 1 - New Molecular Entity
BLA761467,KEYTRUDA QLEX,PEMBROLIZUMAB AND BERAHYALURONIDASE ALFA-PMPH,Merck Sharp & Dohme LLC,2025,Type 1 - New Molecular Entity
NDA219407,DAWNZERA,DONIDALORSEN,Ionis Pharmaceuticals Inc.,2025,Type 1 - New Molecular Entity
BLA761458,EXDENSUR,DEPEMOKIMAB,GlaxoSmithKline LLC,2025,Type 1 - New Molecular Entity
NDA219379,GOMEKLI,MIRDAMETINIB,"SpringWorks Therapeutics, Inc.",2025,Type 1 - New Molecular Entity
NDA218230,BLUJEPA,GEPOTIDACIN,GlaxoSmithKline LLC,2025,Type 1 - New Molecular Entity
NDA219792,KYGEVVI,DOXECITINE AND DOXRIBTIMINE,"UCB, Inc.",2025,Type 1 - New Molecular Entity
NDA219469,LYNKUET,ELINZANETANT,Bayer HealthCare Pharmaceuticals Inc.,2025,Type 1 - New Molecular Entity
NDA220152,NEREUS,TRADIPITANT,Vanda Pharmaceuticals Inc.,2025,Type 1 - New Molecular Entity
BLA761384,EMRELIS,TELISOTUZUMAB VEDOTIN,AbbVie Inc.,2025,Type 1 - New Molecular Entity
NDA219208,VANRAFIA,ATRASENTAN,Novartis Pharmaceuticals Corporation,2025,Type 1 - New Molecular Entity
NDA219042,HERNEXEOS,ZONGERTINIB,"Boehringer Ingelheim Pharmaceuticals, Inc.",2025,Type 1 - New Molecular Entity
NDA220305,KOMZIFTI,ZIFTOMENIB,"Kura Oncology, Inc.",2025,Type 1 - New Molecular Entity
NDA217673,BRINSUPRI,BRENSOCATIB,Insmed Incorporated,2025,Type 1 - New Molecular Entity
NDA219491,NUZOLVENCE,ZOLIFLODACIN,La Jolla Pharmaceutical Company,2025,Type 1 - New Molecular Entity
NDA219616,AVMAPKI FAKZYNJA CO-PACK,AVUTOMETINIB POTASSIUM AND DEFACTINIB HYDROCHLORIDE,Verastem Inc.,2025,Type 1 - New Molecular Entity
NDA219070,PALSONIFY,PALTUSOTINE,"Crinetics Pharmaceuticals, Inc.",2025,Type 1 - New Molecular Entity
NDA219301,EKTERLY,SEBETRALSTAT,KalVista Pharmaceuticals Ltd,2025,Type 1 - New Molecular Entity
BLA761400,LYNOZYFIC,LINVOSELTAMAB-GCPT,"Regeneron Pharmaceuticals, Inc.",2025,Type 1 - New Molecular Entity
BLA761152,YARTEMLEA,NARSOPLIMAB,Omeros Corporation,2025,Type 1 - New Molecular Entity
NDA219083,MYQORZO,AFICAMTEN,Cytokinetics Inc.,2025,Type 1 - New Molecular Entity
NDA215244,FORZINITY,ELAMIPRETIDE HYDROCHLORIDE,Stealth Biotherapeutics Inc.,2025,Type 1 - New Molecular Entity
NDA219304,ROMVIMZA,VIMSELTINIB,"Deciphera Pharmaceuticals, LLC",2025,Type 1 - New Molecular Entity
BLA761427,LEROCHOL,LERODALCIBEP-LIGA,"LIB Therapeutics, Inc.",2025,Type 1 - New Molecular Entity
NDA219685,WAYRILZ,RILZABRUTINIB,Genzyme Corporation,2025,Type 1 - New Molecular Entity
NDA218764,JASCAYD,NERANDOMILAST,"Boehringer Ingelheim Pharmaceuticals, Inc.",2025,Type 1 - New Molecular Entity
NDA219876,MODEYSO,DORDAVIPRONE,"Jazz Pharmaceuticals, Inc.",2025,Type 1 - New Molecular Entity
NDA218571,CARDAMYST,ETRIPAMIL,"Milestone Pharmaceuticals USA, Inc.",2025,Type 1 - New Molecular Entity
BLA761432,ENFLONSIA,CLESROVIMAB,Merck Sharp & Dohme LLC,2025,Type 1 - New Molecular Entity
NDA218436,RHAPSIDO,REMIBRUTINIB,Novartis Pharmaceuticals Corporation,2025,Type 1 - New Molecular Entity
BLA761258,PENPULIMAB KCQX,PENPULIMAB,"Akeso Biopharma, Co., Ltd",2025,Type 1 - New Molecular Entity
BLA761434,VOYXACT,SIBEPRENLIMAB,"Otsuka America Pharmaceutical, Inc.",2025,Type 1 - New Molecular Entity
BLA761394,DATROWAY,DATOPOTAMAB DERUXTECAN,Daiichi Sankyo Inc.,2025,Type 1 - New Molecular Entity
NDA219155,ANZUPGO,DELGOCITINIB,"LEO Pharma, Inc",2025,Type 1 - New Molecular Entity
BLA761430,IMAAVY,NIPOCALIMAB-AAHU,"Janssen Biotech, Inc.",2025,Type 1 - New Molecular Entity
BLA761367,ANDEMBRY,GARADACIMAB,CSL,2025,Type 1 - New Molecular Entity
NDA219019,QFITLIA,FITUSIRAN,Genzyme Corporation,2025,Type 1 - New Molecular Entity
NDA219839,N/A,N/A,N/A,2025,Type 1 - New Molecular Entity
NDA219713,IBTROZI,TALETRECTINIB,Nuvation Bio Inc.,2025,Type 1 - New Molecular Entity
NDA219474,ADQUEY,DIFAMILAST,Acrotech Biopharma Inc,2026,Type 1 - New Molecular Entity
NDA220358,N/A,N/A,N/A,2026,Type 1 - New Molecular Entity
NDA219164,YUVIWEL,NAVEPEGRITIDE,"Ascendis Pharma Endocrinology, Inc.",2026,Type 1 - New Molecular Entity
BLA761460,DECNUPAZ,PIVEKIMAB SUNIRINE-PVZY,AbbVie Inc.,2026,Type 1 - New Molecular Entity
NDA220482,N/A,N/A,N/A,2026,Type 1 - New Molecular Entity
NDA220641,LIFYORLI,RELACORILANT,Corcept Therapeutics Incorporated,2026,Type 1 - New Molecular Entity
NDA219878,BAXFENDY,BAXDROSTAT,AstraZeneca Pharmaceuticals LP,2026,Type 1 - New Molecular Entity
NDA220442,N/A,N/A,N/A,2026,Type 1 - New Molecular Entity
NDA220295,N/A,N/A,N/A,2026,Type 1 - New Molecular Entity
NDA220787,N/A,N/A,N/A,2026,Type 1 - New Molecular Entity and Type 4 - New Combination
BLA761326,AWIQLI,INSULIN ICODEC-ABAE,Novo Nordisk,2026,Type 1 - New Molecular Entity
NDA216964,IDVYNSO,"DORAVIRINE, ISLATRAVIR",Merck Sharp & Dohme LLC,2026,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA220149,ICOTYDE,ICOTROKINRA,"Janssen Biotech, Inc.",2026,Type 1 - New Molecular Entity
NDA220711,N/A,N/A,N/A,2026,Type 1 - New Molecular Entity
NDA219835,VEPPANU,VEPDEGESTRANT,"Arvinas Operations, Inc.",2026,Type 1 - New Molecular Entity
NDA220934,FOUNDAYO,ORFORGLIPRON,Eli Lilly and Company,2026,Type 1 - New Molecular Entity
BLA761485,AVLAYAH,TIVIDENOFUSP ALFA-EKNM,Denali Therapeutics Inc.,2026,Type 1 - New Molecular Entity
BLA761211,LOARGYS,PEGZILARGINASE-NBLN,Immedica Pharma US Inc.,2026,Type 1 - New Molecular Entity
BLA761468,HEPCLUDEX,BULEVIRTIDE,"Gilead Sciences, Inc.",2026,Type 1 - New Molecular Entity
NDA211241,ZYCUBO,COPPER HISTIDINATE,"Sentynl Therapeutics, Inc.",2026,Type 1 - New Molecular Entity
